Name,Age,Area,Job,Interest,Email,Phone_number,Sex
a8578,20,경상북도,데이터 사이언티스트,서버개발,a8578google.com,37246631848,여
a8579,25,전라남도,대학생,딥러닝,a8579google.com,89978320885,남
a8580,26,경상북도,웹개발자,앱개발,a8580google.com,96797657848,남
a8581,34,제주특별자치도,정보보안가,딥러닝,a8581google.com,94151326575,여
a8582,30,충청남도,정보보안가,딥러닝,a8582google.com,49153514023,남
a8583,17,충청북도,데이터 사이언티스트,서버개발,a8583naver.com,78074082930,여
a8584,33,경기도,앱개발자,서버개발,a8584daum.net,99518358226,여
a8585,15,강원도,정보보안가,서버개발,a8585naver.com,95933759599,여
a8586,26,충청북도,대학생,웹개발,a8586google.com,65541063473,여
a8587,26,경기도,대학생,딥러닝,a8587naver.com,49539080450,남
a8588,26,전라남도,대학생,서버개발,a8588google.com,23965004717,남
a8589,32,제주특별자치도,정보보안가,앱개발,a8589google.com,19708796770,남
a8590,25,전라북도,앱개발자,정보보안,a8590daum.net,19296424822,여
a8591,15,서울특별시,정보보안가,머신러닝,a8591naver.com,45364072812,여
a8592,22,서울특별시,머신러닝 엔지니어,웹개발,a8592daum.net,99742306777,여
a8593,25,서울특별시,앱개발자,정보보안,a8593daum.net,66554325611,남
a8594,21,서울특별시,대학생,머신러닝,a8594daum.net,16724490771,남
a8595,28,전라남도,웹개발자,머신러닝,a8595google.com,12087268307,여
a8596,31,경상남도,앱개발자,정보보안,a8596naver.com,20340344944,남
a8597,23,경기도,정보보안가,앱개발,a8597google.com,37789976309,여
a8598,27,서울특별시,웹개발자,머신러닝,a8598google.com,18196344667,남
a8599,26,강원도,머신러닝 엔지니어,서버개발,a8599daum.net,46965978699,남
a8600,35,경상남도,웹개발자,웹개발,a8600google.com,22703501128,남
a8601,34,경기도,대학생,머신러닝,a8601google.com,91456870932,여
a8602,28,전라남도,웹개발자,웹개발,a8602daum.net,64651916268,남
a8603,18,제주특별자치도,앱개발자,머신러닝,a8603naver.com,47938207282,여
a8604,15,충청남도,웹개발자,서버개발,a8604daum.net,40417723656,남
a8605,33,서울특별시,대학생,서버개발,a8605daum.net,11959757195,여
a8606,28,경상북도,머신러닝 엔지니어,머신러닝,a8606naver.com,86381838039,남
a8607,16,충청남도,대학생,딥러닝,a8607google.com,25741411695,여
a8608,26,경상남도,앱개발자,웹개발,a8608naver.com,13608000636,여
a8609,24,제주특별자치도,데이터 사이언티스트,서버개발,a8609naver.com,96521275779,남
a8610,32,제주특별자치도,대학생,웹개발,a8610daum.net,85953111525,여
a8611,20,경기도,머신러닝 엔지니어,머신러닝,a8611google.com,90011165555,남
a8612,28,경상남도,대학생,머신러닝,a8612daum.net,53157439549,여
a8613,35,경상북도,데이터 사이언티스트,정보보안,a8613daum.net,96999347320,여
a8614,23,경기도,앱개발자,정보보안,a8614naver.com,64515947734,여
a8615,25,충청북도,정보보안가,서버개발,a8615naver.com,78387092772,여
a8616,18,충청남도,앱개발자,정보보안,a8616daum.net,37079765938,남
a8617,21,제주특별자치도,웹개발자,딥러닝,a8617naver.com,65835423466,여
a8618,32,제주특별자치도,웹개발자,앱개발,a8618daum.net,90440689512,남
a8619,24,제주특별자치도,정보보안가,정보보안,a8619google.com,59853086701,여
a8620,21,경상남도,대학생,서버개발,a8620daum.net,70112790758,남
a8621,27,충청북도,데이터 사이언티스트,웹개발,a8621google.com,72170200249,남
a8622,32,강원도,웹개발자,정보보안,a8622naver.com,35515549519,남
a8623,20,서울특별시,데이터 사이언티스트,웹개발,a8623naver.com,55229587817,여
a8624,29,제주특별자치도,정보보안가,서버개발,a8624daum.net,24486484290,여
a8625,20,경상북도,정보보안가,머신러닝,a8625naver.com,71148124951,여
a8626,27,충청북도,데이터 사이언티스트,서버개발,a8626naver.com,26077113430,남
a8627,29,서울특별시,정보보안가,머신러닝,a8627naver.com,11955044139,남
a8628,34,경상북도,머신러닝 엔지니어,머신러닝,a8628google.com,53888395159,남
a8629,28,충청남도,대학생,앱개발,a8629daum.net,80213446190,남
a8630,23,강원도,앱개발자,앱개발,a8630google.com,12817479244,남
a8631,26,충청북도,앱개발자,머신러닝,a8631naver.com,21013149028,여
a8632,22,경기도,데이터 사이언티스트,앱개발,a8632google.com,42196790721,여
a8633,34,경상남도,머신러닝 엔지니어,웹개발,a8633google.com,73657438756,남
a8634,22,경기도,웹개발자,앱개발,a8634daum.net,32602056166,여
a8635,21,충청북도,정보보안가,서버개발,a8635google.com,33647543227,남
a8636,16,제주특별자치도,정보보안가,앱개발,a8636naver.com,19778552963,남
a8637,28,서울특별시,머신러닝 엔지니어,정보보안,a8637google.com,13290762534,여
a8638,29,충청북도,정보보안가,머신러닝,a8638google.com,66586135934,여
a8639,21,서울특별시,앱개발자,머신러닝,a8639naver.com,75082825230,여
a8640,24,경기도,대학생,머신러닝,a8640naver.com,51242715546,여
a8641,35,충청남도,웹개발자,앱개발,a8641daum.net,11919451863,남
a8642,29,전라북도,정보보안가,웹개발,a8642daum.net,78399062743,여
a8643,22,경기도,데이터 사이언티스트,머신러닝,a8643google.com,12450439394,남
a8644,26,경상남도,대학생,머신러닝,a8644daum.net,42491309591,여
a8645,28,강원도,머신러닝 엔지니어,정보보안,a8645google.com,49640918805,여
a8646,20,서울특별시,대학생,앱개발,a8646naver.com,40133652051,남
a8647,22,충청남도,정보보안가,딥러닝,a8647daum.net,62847498890,남
a8648,26,경상북도,대학생,딥러닝,a8648google.com,23701714636,여
a8649,18,충청북도,머신러닝 엔지니어,머신러닝,a8649google.com,29366493380,여
a8650,23,충청북도,정보보안가,웹개발,a8650naver.com,39728483084,여
a8651,17,충청북도,데이터 사이언티스트,웹개발,a8651google.com,68693893518,남
a8652,27,서울특별시,머신러닝 엔지니어,딥러닝,a8652daum.net,28166820394,남
a8653,26,충청남도,웹개발자,앱개발,a8653naver.com,15726431387,여
a8654,22,경기도,앱개발자,서버개발,a8654daum.net,72257786852,여
a8655,20,경상북도,데이터 사이언티스트,정보보안,a8655naver.com,24271949460,여
a8656,20,강원도,정보보안가,웹개발,a8656google.com,59823463779,여
a8657,34,제주특별자치도,웹개발자,정보보안,a8657daum.net,26722875468,남
a8658,19,제주특별자치도,대학생,서버개발,a8658google.com,99523581573,남
a8659,32,강원도,웹개발자,웹개발,a8659daum.net,55611728793,여
a8660,28,제주특별자치도,정보보안가,앱개발,a8660naver.com,50364401101,여
a8661,15,충청북도,데이터 사이언티스트,정보보안,a8661daum.net,44427973994,남
a8662,25,경상남도,정보보안가,서버개발,a8662google.com,89998081899,남
a8663,22,전라남도,대학생,앱개발,a8663google.com,41791068712,남
a8664,17,서울특별시,정보보안가,머신러닝,a8664naver.com,52994504993,여
a8665,22,제주특별자치도,머신러닝 엔지니어,서버개발,a8665naver.com,60432413082,남
a8666,21,서울특별시,데이터 사이언티스트,웹개발,a8666naver.com,27373296928,여
a8667,32,경상북도,웹개발자,웹개발,a8667google.com,71971528109,남
a8668,22,경상남도,앱개발자,앱개발,a8668naver.com,37123175294,여
a8669,22,전라남도,정보보안가,웹개발,a8669daum.net,21337622111,여
a8670,25,충청남도,웹개발자,서버개발,a8670google.com,51730030737,여
a8671,35,강원도,대학생,딥러닝,a8671daum.net,65064528906,남
a8672,15,제주특별자치도,머신러닝 엔지니어,머신러닝,a8672google.com,67349410100,여
a8673,33,경상북도,머신러닝 엔지니어,서버개발,a8673naver.com,38939877290,여
a8674,32,경상남도,앱개발자,앱개발,a8674google.com,43416242761,남
a8675,23,경상북도,웹개발자,앱개발,a8675naver.com,67405818542,남
a8676,31,충청북도,정보보안가,정보보안,a8676naver.com,68539040700,남
a8677,33,강원도,앱개발자,딥러닝,a8677daum.net,37025323023,여
a8678,24,충청북도,머신러닝 엔지니어,앱개발,a8678google.com,19517817860,여
a8679,25,경기도,웹개발자,머신러닝,a8679google.com,60795801665,남
a8680,27,경상남도,대학생,정보보안,a8680google.com,23275319034,남
a8681,31,충청북도,대학생,앱개발,a8681google.com,22019729762,여
a8682,23,충청남도,웹개발자,서버개발,a8682google.com,79698961603,여
a8683,28,전라북도,웹개발자,정보보안,a8683naver.com,60743340158,여
a8684,25,전라남도,머신러닝 엔지니어,서버개발,a8684daum.net,80438704534,여
a8685,26,전라남도,정보보안가,정보보안,a8685naver.com,72135778192,남
a8686,19,경상북도,앱개발자,머신러닝,a8686daum.net,61084824200,여
a8687,33,충청북도,대학생,서버개발,a8687naver.com,73215818090,여
a8688,27,경상북도,정보보안가,웹개발,a8688google.com,40853564631,여
a8689,19,서울특별시,정보보안가,머신러닝,a8689daum.net,45891782156,여
a8690,18,경상남도,대학생,정보보안,a8690naver.com,26551588203,남
a8691,34,강원도,정보보안가,머신러닝,a8691google.com,18173672589,남
a8692,28,전라북도,앱개발자,웹개발,a8692naver.com,54615354615,남
a8693,32,경상북도,정보보안가,서버개발,a8693daum.net,77116530782,남
a8694,32,제주특별자치도,머신러닝 엔지니어,웹개발,a8694google.com,62735880776,남
a8695,28,강원도,웹개발자,정보보안,a8695daum.net,77267137477,여
a8696,35,충청북도,웹개발자,앱개발,a8696naver.com,35345198718,여
a8697,20,경상북도,정보보안가,머신러닝,a8697google.com,36472916439,남
a8698,21,경상남도,정보보안가,머신러닝,a8698daum.net,49360768545,여
a8699,15,경상북도,머신러닝 엔지니어,웹개발,a8699daum.net,17981110283,남
a8700,19,서울특별시,머신러닝 엔지니어,서버개발,a8700google.com,74633719078,남
a8701,30,경상북도,머신러닝 엔지니어,딥러닝,a8701naver.com,71298683514,남
a8702,27,충청북도,웹개발자,웹개발,a8702naver.com,49496040488,여
a8703,16,경상남도,데이터 사이언티스트,머신러닝,a8703google.com,50340802864,남
a8704,16,경상북도,웹개발자,서버개발,a8704naver.com,18416861177,여
a8705,22,충청남도,머신러닝 엔지니어,앱개발,a8705naver.com,18054517767,여
a8706,19,전라북도,웹개발자,정보보안,a8706daum.net,15415666958,남
a8707,17,제주특별자치도,정보보안가,머신러닝,a8707daum.net,32196516950,여
a8708,17,충청남도,대학생,서버개발,a8708daum.net,40415578141,여
a8709,30,경기도,웹개발자,딥러닝,a8709google.com,28978638420,여
a8710,17,강원도,대학생,서버개발,a8710daum.net,16356957878,남
a8711,16,경기도,대학생,서버개발,a8711daum.net,77228112565,여
a8712,32,경상남도,머신러닝 엔지니어,정보보안,a8712naver.com,56627644947,남
a8713,20,서울특별시,웹개발자,웹개발,a8713daum.net,37065452881,남
a8714,27,경기도,정보보안가,웹개발,a8714google.com,66243795998,남
a8715,30,충청북도,앱개발자,앱개발,a8715naver.com,33598721043,남
a8716,34,전라북도,데이터 사이언티스트,서버개발,a8716naver.com,33306217296,여
a8717,32,서울특별시,대학생,서버개발,a8717daum.net,15871641109,남
a8718,33,전라남도,정보보안가,머신러닝,a8718daum.net,96151329844,여
a8719,20,충청북도,앱개발자,딥러닝,a8719google.com,66441225092,남
a8720,32,강원도,데이터 사이언티스트,머신러닝,a8720daum.net,68498264898,남
a8721,35,충청남도,데이터 사이언티스트,서버개발,a8721google.com,75469647401,여
a8722,33,경상남도,웹개발자,앱개발,a8722google.com,65159253222,여
a8723,20,충청북도,웹개발자,앱개발,a8723daum.net,53608215979,여
a8724,20,경상북도,정보보안가,서버개발,a8724google.com,67779590291,여
a8725,33,강원도,머신러닝 엔지니어,딥러닝,a8725daum.net,21579835696,남
a8726,35,충청남도,앱개발자,머신러닝,a8726daum.net,64481770814,남
a8727,22,충청북도,데이터 사이언티스트,딥러닝,a8727google.com,63168142989,남
a8728,16,충청남도,웹개발자,정보보안,a8728naver.com,31459467072,여
a8729,21,전라남도,데이터 사이언티스트,머신러닝,a8729naver.com,75405392999,여
a8730,22,경상북도,대학생,정보보안,a8730google.com,82382215045,여
a8731,17,충청남도,데이터 사이언티스트,머신러닝,a8731daum.net,38241186578,여
a8732,25,경상북도,머신러닝 엔지니어,앱개발,a8732naver.com,26752012247,남
a8733,34,충청남도,머신러닝 엔지니어,정보보안,a8733google.com,71344547891,남
a8734,28,강원도,앱개발자,정보보안,a8734naver.com,62017818686,여
a8735,26,강원도,웹개발자,머신러닝,a8735daum.net,68695268999,여
a8736,16,전라남도,앱개발자,딥러닝,a8736google.com,25055840201,여
a8737,29,경기도,앱개발자,앱개발,a8737naver.com,12191399727,여
a8738,34,경상북도,앱개발자,정보보안,a8738daum.net,70485221122,남
a8739,20,서울특별시,머신러닝 엔지니어,정보보안,a8739google.com,93476719186,여
a8740,22,충청남도,앱개발자,서버개발,a8740daum.net,61084270653,남
a8741,27,강원도,정보보안가,딥러닝,a8741daum.net,13285033643,여
a8742,26,충청남도,웹개발자,머신러닝,a8742google.com,41304882828,남
a8743,31,경상남도,앱개발자,딥러닝,a8743daum.net,55342707053,여
a8744,23,충청남도,대학생,딥러닝,a8744naver.com,58007977381,여
a8745,34,경상북도,앱개발자,서버개발,a8745google.com,77320830428,여
a8746,22,경기도,데이터 사이언티스트,정보보안,a8746google.com,43188115225,여
a8747,20,경기도,웹개발자,웹개발,a8747google.com,18473911069,여
a8748,29,전라남도,머신러닝 엔지니어,정보보안,a8748google.com,35199626131,여
a8749,18,강원도,데이터 사이언티스트,웹개발,a8749google.com,50460845115,남
a8750,21,경기도,정보보안가,앱개발,a8750naver.com,31222987291,여
a8751,23,충청북도,웹개발자,머신러닝,a8751naver.com,47385884689,남
a8752,30,충청북도,머신러닝 엔지니어,머신러닝,a8752naver.com,17370673788,여
a8753,28,전라남도,웹개발자,서버개발,a8753daum.net,62536403372,남
a8754,15,경기도,데이터 사이언티스트,정보보안,a8754google.com,94517662197,여
a8755,35,충청남도,웹개발자,머신러닝,a8755naver.com,50599142724,여
a8756,21,서울특별시,앱개발자,정보보안,a8756naver.com,90187361006,남
a8757,15,경상북도,정보보안가,머신러닝,a8757daum.net,43446857724,남
a8758,20,제주특별자치도,앱개발자,서버개발,a8758naver.com,97604476223,여
a8759,15,경상북도,데이터 사이언티스트,앱개발,a8759google.com,16123219245,여
a8760,28,전라남도,머신러닝 엔지니어,딥러닝,a8760daum.net,49489350159,여
a8761,32,충청남도,대학생,웹개발,a8761google.com,70167838860,남
a8762,21,제주특별자치도,머신러닝 엔지니어,딥러닝,a8762naver.com,64353436716,여
a8763,27,경상북도,대학생,서버개발,a8763daum.net,24813318503,남
a8764,30,경상북도,머신러닝 엔지니어,서버개발,a8764google.com,67710047822,남
a8765,17,서울특별시,앱개발자,웹개발,a8765naver.com,58275977383,남
a8766,34,서울특별시,대학생,딥러닝,a8766naver.com,26771373532,남
a8767,29,전라북도,정보보안가,딥러닝,a8767daum.net,34799405394,여
a8768,35,경상북도,앱개발자,머신러닝,a8768daum.net,13146102585,남
a8769,24,제주특별자치도,대학생,서버개발,a8769daum.net,32228442842,여
a8770,34,전라남도,앱개발자,웹개발,a8770google.com,68290913070,남
a8771,31,경상남도,웹개발자,웹개발,a8771google.com,46836045187,남
a8772,28,전라북도,데이터 사이언티스트,앱개발,a8772google.com,44399876453,남
a8773,21,충청남도,웹개발자,딥러닝,a8773naver.com,39044306598,남
a8774,30,제주특별자치도,앱개발자,앱개발,a8774daum.net,62295635691,여
a8775,21,경상북도,머신러닝 엔지니어,머신러닝,a8775daum.net,69982261215,여
a8776,34,강원도,데이터 사이언티스트,딥러닝,a8776google.com,74875114043,여
a8777,20,충청남도,데이터 사이언티스트,머신러닝,a8777daum.net,59853686859,남
a8778,25,전라남도,머신러닝 엔지니어,정보보안,a8778naver.com,74917204809,여
a8779,20,전라북도,대학생,머신러닝,a8779google.com,33217106021,여
a8780,21,경상북도,데이터 사이언티스트,머신러닝,a8780daum.net,51308301329,남
a8781,21,전라북도,앱개발자,앱개발,a8781daum.net,95379448285,여
a8782,24,충청남도,대학생,딥러닝,a8782daum.net,32483933627,여
a8783,19,경상남도,웹개발자,웹개발,a8783google.com,24686077239,남
a8784,18,전라북도,웹개발자,딥러닝,a8784daum.net,13994264183,여
a8785,19,전라북도,정보보안가,정보보안,a8785naver.com,59481033032,남
a8786,26,전라북도,앱개발자,머신러닝,a8786google.com,40477476853,여
a8787,33,강원도,데이터 사이언티스트,머신러닝,a8787daum.net,97119442864,여
a8788,24,충청북도,웹개발자,웹개발,a8788daum.net,64713961237,여
a8789,24,전라남도,대학생,앱개발,a8789daum.net,68370678232,남
a8790,29,충청북도,데이터 사이언티스트,서버개발,a8790daum.net,29794194214,여
a8791,19,전라북도,대학생,웹개발,a8791google.com,73834317375,여
a8792,17,강원도,머신러닝 엔지니어,정보보안,a8792google.com,54581029665,남
a8793,22,충청남도,대학생,딥러닝,a8793daum.net,34393928729,여
a8794,29,전라남도,웹개발자,머신러닝,a8794google.com,89078823666,남
a8795,29,제주특별자치도,머신러닝 엔지니어,서버개발,a8795daum.net,14107614267,여
a8796,27,서울특별시,대학생,웹개발,a8796naver.com,68530385012,남
a8797,29,서울특별시,머신러닝 엔지니어,정보보안,a8797naver.com,61888754942,여
a8798,28,전라북도,정보보안가,딥러닝,a8798google.com,52518804318,여
a8799,19,경기도,웹개발자,서버개발,a8799naver.com,60312850021,여
a8800,29,충청북도,웹개발자,앱개발,a8800google.com,70582161580,남
a8801,35,경기도,웹개발자,서버개발,a8801naver.com,40995537915,여
a8802,24,충청북도,앱개발자,머신러닝,a8802google.com,95418653671,여
a8803,33,충청북도,데이터 사이언티스트,서버개발,a8803google.com,15303320375,여
a8804,24,전라남도,대학생,정보보안,a8804daum.net,89700931730,남
a8805,34,경상남도,머신러닝 엔지니어,정보보안,a8805naver.com,83369808414,남
a8806,32,제주특별자치도,정보보안가,딥러닝,a8806naver.com,67076022283,남
a8807,19,전라남도,대학생,앱개발,a8807naver.com,60198761989,여
a8808,22,제주특별자치도,정보보안가,머신러닝,a8808daum.net,45897888457,여
a8809,20,강원도,웹개발자,딥러닝,a8809daum.net,22135108429,남
a8810,34,경상북도,웹개발자,정보보안,a8810naver.com,46643935288,남
a8811,20,강원도,정보보안가,앱개발,a8811daum.net,13241362001,여
a8812,15,전라북도,웹개발자,서버개발,a8812google.com,16181766220,남
a8813,23,전라북도,데이터 사이언티스트,머신러닝,a8813naver.com,49664681638,여
a8814,31,충청북도,정보보안가,웹개발,a8814daum.net,81575400334,남
a8815,29,충청남도,대학생,딥러닝,a8815google.com,57351103142,남
a8816,15,제주특별자치도,앱개발자,머신러닝,a8816daum.net,32687913426,여
a8817,34,제주특별자치도,머신러닝 엔지니어,머신러닝,a8817google.com,38661168169,여
a8818,27,전라남도,정보보안가,정보보안,a8818daum.net,27204270433,남
a8819,28,경상북도,웹개발자,머신러닝,a8819daum.net,91293271424,여
a8820,23,경기도,대학생,딥러닝,a8820naver.com,79954671149,남
a8821,19,충청북도,데이터 사이언티스트,정보보안,a8821daum.net,94495685342,여
a8822,33,전라북도,정보보안가,딥러닝,a8822naver.com,63634765909,남
a8823,24,경기도,머신러닝 엔지니어,딥러닝,a8823naver.com,34340157731,여
a8824,23,경상북도,앱개발자,머신러닝,a8824daum.net,61009922410,남
a8825,27,충청남도,앱개발자,머신러닝,a8825google.com,93508171897,남
a8826,29,경상북도,머신러닝 엔지니어,서버개발,a8826daum.net,98703676198,여
a8827,21,서울특별시,앱개발자,머신러닝,a8827daum.net,16045506079,남
a8828,33,경상북도,데이터 사이언티스트,서버개발,a8828naver.com,59168120709,여
a8829,15,전라북도,앱개발자,딥러닝,a8829daum.net,75934960763,남
a8830,32,경기도,대학생,앱개발,a8830google.com,83277482997,남
a8831,35,강원도,앱개발자,웹개발,a8831naver.com,69506146186,남
a8832,23,경상북도,대학생,정보보안,a8832google.com,30577686005,여
a8833,19,강원도,대학생,서버개발,a8833naver.com,64317793475,여
a8834,25,강원도,데이터 사이언티스트,서버개발,a8834naver.com,97830323488,여
a8835,29,경기도,앱개발자,딥러닝,a8835naver.com,73739938021,여
a8836,18,충청북도,앱개발자,정보보안,a8836google.com,72825411195,여
a8837,30,충청남도,머신러닝 엔지니어,정보보안,a8837naver.com,13392541570,남
a8838,15,서울특별시,정보보안가,앱개발,a8838google.com,13643266737,남
a8839,23,충청남도,머신러닝 엔지니어,서버개발,a8839daum.net,54216940020,남
a8840,27,전라북도,대학생,딥러닝,a8840naver.com,74139010372,남
a8841,24,경상남도,데이터 사이언티스트,서버개발,a8841google.com,53446444633,남
a8842,26,제주특별자치도,앱개발자,머신러닝,a8842naver.com,28096610202,여
a8843,18,경상남도,데이터 사이언티스트,앱개발,a8843naver.com,25846841439,여
a8844,29,경상남도,앱개발자,머신러닝,a8844naver.com,91963404839,여
a8845,24,경상북도,정보보안가,딥러닝,a8845daum.net,59673718935,남
a8846,17,전라북도,머신러닝 엔지니어,딥러닝,a8846daum.net,59158681948,여
a8847,20,경상북도,웹개발자,앱개발,a8847naver.com,36867955796,남
a8848,34,경상북도,머신러닝 엔지니어,서버개발,a8848naver.com,81463599268,여
a8849,28,충청남도,정보보안가,앱개발,a8849daum.net,40051022844,여
a8850,21,전라북도,데이터 사이언티스트,머신러닝,a8850naver.com,68382121768,남
a8851,23,경기도,머신러닝 엔지니어,앱개발,a8851daum.net,13766031995,여
a8852,20,충청남도,머신러닝 엔지니어,딥러닝,a8852google.com,75228096326,여
a8853,33,강원도,대학생,서버개발,a8853google.com,89564934444,여
a8854,28,충청남도,데이터 사이언티스트,웹개발,a8854naver.com,90443531891,남
a8855,28,경기도,웹개발자,웹개발,a8855daum.net,57182205139,남
a8856,29,경기도,정보보안가,딥러닝,a8856google.com,55436786021,남
a8857,22,경상북도,웹개발자,웹개발,a8857google.com,45071767468,여
a8858,16,경기도,웹개발자,앱개발,a8858daum.net,78736631313,여
a8859,20,경기도,웹개발자,서버개발,a8859naver.com,45306020474,남
a8860,18,전라남도,정보보안가,머신러닝,a8860daum.net,20995724781,남
a8861,16,경기도,정보보안가,앱개발,a8861naver.com,45542247515,여
a8862,26,경상남도,앱개발자,정보보안,a8862daum.net,12534322072,여
a8863,29,서울특별시,앱개발자,머신러닝,a8863naver.com,50645256319,여
a8864,23,강원도,데이터 사이언티스트,앱개발,a8864daum.net,98006038768,남
a8865,20,서울특별시,대학생,앱개발,a8865naver.com,18354425532,여
a8866,26,경상남도,앱개발자,정보보안,a8866daum.net,94425715022,남
a8867,17,충청남도,앱개발자,앱개발,a8867daum.net,79430397580,남
a8868,15,경기도,웹개발자,웹개발,a8868naver.com,80490662161,여
a8869,29,경상남도,정보보안가,웹개발,a8869google.com,48452845186,남
a8870,22,충청북도,데이터 사이언티스트,정보보안,a8870naver.com,78007481530,남
a8871,17,강원도,데이터 사이언티스트,정보보안,a8871daum.net,30721735195,남
a8872,18,전라남도,웹개발자,딥러닝,a8872daum.net,28337269007,남
a8873,30,전라남도,데이터 사이언티스트,머신러닝,a8873naver.com,87470331147,여
a8874,17,제주특별자치도,머신러닝 엔지니어,정보보안,a8874daum.net,16661456476,남
a8875,16,제주특별자치도,웹개발자,정보보안,a8875daum.net,51690460917,남
a8876,28,서울특별시,머신러닝 엔지니어,앱개발,a8876daum.net,52495076123,여
a8877,25,경기도,정보보안가,정보보안,a8877naver.com,67755680699,남
a8878,28,제주특별자치도,웹개발자,앱개발,a8878google.com,87177801976,여
a8879,15,경상남도,정보보안가,딥러닝,a8879google.com,62918504614,남
a8880,33,서울특별시,웹개발자,딥러닝,a8880google.com,35240132191,여
a8881,29,경상남도,웹개발자,서버개발,a8881google.com,77708685374,여
a8882,26,제주특별자치도,정보보안가,머신러닝,a8882naver.com,59701303372,남
a8883,17,경상남도,웹개발자,서버개발,a8883daum.net,61865317483,남
a8884,19,전라북도,앱개발자,웹개발,a8884naver.com,52036128675,여
a8885,26,경상북도,정보보안가,정보보안,a8885naver.com,24788014847,남
a8886,28,제주특별자치도,웹개발자,정보보안,a8886naver.com,31211841959,남
a8887,25,전라남도,앱개발자,머신러닝,a8887google.com,83195485100,여
a8888,28,경상남도,정보보안가,서버개발,a8888google.com,29977017506,남
a8889,24,경상북도,대학생,웹개발,a8889google.com,29307323991,여
a8890,30,경기도,앱개발자,머신러닝,a8890daum.net,99442340279,남
a8891,17,충청남도,대학생,웹개발,a8891daum.net,70573150098,남
a8892,32,제주특별자치도,정보보안가,서버개발,a8892daum.net,58272651109,여
a8893,33,제주특별자치도,데이터 사이언티스트,서버개발,a8893google.com,18808320508,남
a8894,20,전라남도,머신러닝 엔지니어,머신러닝,a8894daum.net,52629161463,여
a8895,35,충청남도,데이터 사이언티스트,웹개발,a8895naver.com,53958355590,여
a8896,25,경기도,정보보안가,앱개발,a8896daum.net,77447148374,여
a8897,18,경기도,데이터 사이언티스트,정보보안,a8897naver.com,25203112955,남
a8898,23,충청북도,대학생,딥러닝,a8898naver.com,80674728787,여
a8899,21,충청북도,웹개발자,딥러닝,a8899daum.net,41664438117,여
a8900,15,충청북도,머신러닝 엔지니어,머신러닝,a8900google.com,67356838685,남
a8901,29,강원도,정보보안가,서버개발,a8901naver.com,73645416165,남
a8902,29,제주특별자치도,데이터 사이언티스트,머신러닝,a8902daum.net,48775604939,여
a8903,32,충청남도,머신러닝 엔지니어,머신러닝,a8903daum.net,15901373797,여
a8904,34,제주특별자치도,정보보안가,앱개발,a8904daum.net,93475992533,남
a8905,32,제주특별자치도,머신러닝 엔지니어,정보보안,a8905naver.com,26748692734,여
a8906,17,강원도,앱개발자,정보보안,a8906naver.com,75206940353,여
a8907,15,전라남도,데이터 사이언티스트,정보보안,a8907naver.com,33943944005,남
a8908,33,경상남도,정보보안가,웹개발,a8908daum.net,41599181005,남
a8909,29,경상남도,대학생,딥러닝,a8909daum.net,26384589874,여
a8910,22,충청남도,정보보안가,앱개발,a8910google.com,68596402985,남
a8911,28,제주특별자치도,데이터 사이언티스트,웹개발,a8911google.com,17651059354,남
a8912,16,강원도,머신러닝 엔지니어,앱개발,a8912google.com,77901305900,여
a8913,22,전라북도,정보보안가,웹개발,a8913google.com,30767015990,남
a8914,22,제주특별자치도,머신러닝 엔지니어,머신러닝,a8914daum.net,48278088796,남
a8915,21,경상북도,데이터 사이언티스트,딥러닝,a8915daum.net,13186840181,여
a8916,23,전라북도,머신러닝 엔지니어,머신러닝,a8916daum.net,22301948196,여
a8917,28,경상북도,웹개발자,딥러닝,a8917naver.com,83451660840,남
a8918,24,전라남도,앱개발자,앱개발,a8918naver.com,25383780798,남
a8919,27,전라북도,웹개발자,앱개발,a8919naver.com,19179155979,남
a8920,23,경상남도,데이터 사이언티스트,서버개발,a8920daum.net,60184250284,여
a8921,29,충청북도,앱개발자,딥러닝,a8921daum.net,15346880920,여
a8922,31,전라남도,앱개발자,딥러닝,a8922naver.com,16318129938,여
a8923,33,강원도,대학생,머신러닝,a8923google.com,81322289498,여
a8924,16,경상남도,정보보안가,앱개발,a8924naver.com,19926701666,남
a8925,25,충청남도,정보보안가,앱개발,a8925google.com,72903663927,남
a8926,22,전라북도,머신러닝 엔지니어,앱개발,a8926google.com,74381267618,남
a8927,21,경상남도,웹개발자,앱개발,a8927google.com,20494424065,남
a8928,24,제주특별자치도,웹개발자,딥러닝,a8928google.com,80711445079,여
a8929,34,경상남도,정보보안가,웹개발,a8929google.com,26868481391,남
a8930,21,경상남도,대학생,정보보안,a8930google.com,80344860666,여
a8931,23,전라북도,앱개발자,정보보안,a8931naver.com,59638257369,남
a8932,30,강원도,대학생,딥러닝,a8932daum.net,32663525313,여
a8933,16,서울특별시,정보보안가,서버개발,a8933google.com,82795743369,여
a8934,15,경기도,웹개발자,서버개발,a8934google.com,54726555308,남
a8935,28,강원도,정보보안가,정보보안,a8935google.com,38750471811,남
a8936,26,충청남도,머신러닝 엔지니어,딥러닝,a8936naver.com,47066017244,남
a8937,24,전라남도,대학생,웹개발,a8937naver.com,14199640059,남
a8938,34,강원도,머신러닝 엔지니어,딥러닝,a8938naver.com,91277028902,여
a8939,21,제주특별자치도,데이터 사이언티스트,서버개발,a8939google.com,28973864945,남
